"","country1","country2","year","exports"
"55435","Iceland","North Korea",2000,0
"55436","Iceland","South Korea",2000,4.99
"55437","Iceland","Japan",2000,154.85
"55438","Iceland","India",2000,1
"55439","Iceland","Bhutan",2000,NA
"55440","Iceland","Pakistan",2000,0.12
"55441","Iceland","Bangladesh",2000,0
"55442","Iceland","Myanmar",2000,0
"55443","Iceland","Sri Lanka",2000,0.03
"55444","Iceland","Maldives",2000,0
"55445","Iceland","Nepal",2000,0
"55446","Iceland","Thailand",2000,15.43
"55447","Iceland","Cambodia",2000,0.13
"55448","Iceland","Laos",2000,0
"55449","Iceland","Vietnam",2000,5.08
"55450","Iceland","Malaysia",2000,0.43
"55451","Iceland","Singapore",2000,0.21
"55452","Iceland","Brunei",2000,0
"55453","Iceland","Philippines",2000,0.06
"55454","Iceland","Indonesia",2000,1.32
"55455","Iceland","Australia",2000,2.16
"55456","Iceland","Papua New Guinea",2000,0
"55457","Iceland","New Zealand",2000,1.59
"55458","Iceland","Vanuatu",2000,0
"55459","Iceland","Solomon Islands",2000,0
"55460","Iceland","Kiribati",2000,0
"55461","Iceland","Tuvalu",2000,0
"55462","Iceland","Fiji",2000,0
"55463","Iceland","Tonga",2000,0
"55464","Iceland","Nauru",2000,0
"55465","Iceland","Marshall Islands",2000,NA
"55466","Iceland","Palau",2000,NA
"55467","Iceland","Federated States of Micronesia",2000,NA
"55468","Iceland","Samoa",2000,0
"55469","Cape Verde","United States of America",2000,4.7
"55470","Cape Verde","Canada",2000,0.01
"55471","Cape Verde","Bahamas",2000,NA
"55472","Cape Verde","Cuba",2000,0
"55473","Cape Verde","Haiti",2000,0
"55474","Cape Verde","Dominican Republic",2000,0
"55475","Cape Verde","Jamaica",2000,0
"55476","Cape Verde","Trinidad and Tobago",2000,0
"55477","Cape Verde","Barbados",2000,0
"55478","Cape Verde","Dominica",2000,0
"55479","Cape Verde","Grenada",2000,0
"55480","Cape Verde","St. Lucia",2000,NA
"55481","Cape Verde","St. Vincent and the Grenadines",2000,0
"55482","Cape Verde","Antigua & Barbuda",2000,NA
"55483","Cape Verde","St. Kitts and Nevis",2000,NA
"55484","Cape Verde","Mexico",2000,0
"55485","Cape Verde","Belize",2000,NA
"55486","Cape Verde","Guatemala",2000,NA
"55487","Cape Verde","Honduras",2000,0
"55488","Cape Verde","El Salvador",2000,0
"55489","Cape Verde","Nicaragua",2000,0
"55490","Cape Verde","Costa Rica",2000,0
"55491","Cape Verde","Panama",2000,0
"55492","Cape Verde","Colombia",2000,0
"55493","Cape Verde","Venezuela",2000,0
"55494","Cape Verde","Guyana",2000,NA
"55495","Cape Verde","Suriname",2000,0
"55496","Cape Verde","Ecuador",2000,0
"55497","Cape Verde","Peru",2000,0.02
"55498","Cape Verde","Brazil",2000,0.02
"55499","Cape Verde","Bolivia",2000,0
"55500","Cape Verde","Paraguay",2000,0
"55501","Cape Verde","Chile",2000,0
"55502","Cape Verde","Argentina",2000,0
"55503","Cape Verde","Uruguay",2000,0
"55504","Cape Verde","United Kingdom",2000,2.51
"55505","Cape Verde","Ireland",2000,0
"55506","Cape Verde","Netherlands",2000,0.05
"55507","Cape Verde","Belgium",2000,0.03
"55508","Cape Verde","Luxembourg",2000,0
"55509","Cape Verde","France",2000,0.29
"55510","Cape Verde","Monaco",2000,NA
"55511","Cape Verde","Liechtenstein",2000,NA
"55512","Cape Verde","Switzerland",2000,0
"55513","Cape Verde","Spain",2000,0.74
"55514","Cape Verde","Andorra",2000,NA
"55515","Cape Verde","Portugal",2000,9.03
"55516","Cape Verde","Germany",2000,0.46
"55517","Cape Verde","Poland",2000,0
"55518","Cape Verde","Austria",2000,0
"55519","Cape Verde","Hungary",2000,0
"55520","Cape Verde","Czech Republic",2000,0
"55521","Cape Verde","Slovakia",2000,0
"55522","Cape Verde","Italy",2000,0.04
"55523","Cape Verde","San Marino",2000,NA
"55524","Cape Verde","Malta",2000,0
"55525","Cape Verde","Albania",2000,NA
"55526","Cape Verde","Macedonia",2000,0
"55527","Cape Verde","Croatia",2000,0
"55528","Cape Verde","Yugoslavia",2000,NA
"55529","Cape Verde","Bosnia and Herzegovina",2000,NA
"55530","Cape Verde","Slovenia",2000,0
"55531","Cape Verde","Greece",2000,0.03
"55532","Cape Verde","Cyprus",2000,0
"55533","Cape Verde","Bulgaria",2000,0
"55534","Cape Verde","Moldova",2000,NA
"55535","Cape Verde","Romania",2000,0
"55536","Cape Verde","Russia",2000,0.04
"55537","Cape Verde","Estonia",2000,0
"55538","Cape Verde","Latvia",2000,0
"55539","Cape Verde","Lithuania",2000,0
"55540","Cape Verde","Ukraine",2000,0
"55541","Cape Verde","Belarus",2000,0
"55542","Cape Verde","Armenia",2000,NA
"55543","Cape Verde","Georgia",2000,0
"55544","Cape Verde","Azerbaijan",2000,0.05
"55545","Cape Verde","Finland",2000,0
"55546","Cape Verde","Sweden",2000,0
"55547","Cape Verde","Norway",2000,0
"55548","Cape Verde","Denmark",2000,0.03
"55549","Cape Verde","Iceland",2000,0
"55550","Cape Verde","Sao Tome and Principe",2000,0
"55551","Cape Verde","Guinea-Bissau",2000,0.05
"55552","Cape Verde","Equatorial Guinea",2000,NA
"55553","Cape Verde","Gambia",2000,0
"55554","Cape Verde","Mali",2000,0
"55555","Cape Verde","Senegal",2000,0.01
"55556","Cape Verde","Benin",2000,0.05
"55557","Cape Verde","Mauritania",2000,0.01
"55558","Cape Verde","Niger",2000,0
"55559","Cape Verde","Ivory Coast",2000,0
"55560","Cape Verde","Guinea",2000,0
"55561","Cape Verde","Burkina Faso",2000,0
"55562","Cape Verde","Liberia",2000,0
"55563","Cape Verde","Sierra Leone",2000,NA
"55564","Cape Verde","Ghana",2000,0
"55565","Cape Verde","Togo",2000,0
"55566","Cape Verde","Cameroon",2000,0
"55567","Cape Verde","Nigeria",2000,0.4
"55568","Cape Verde","Gabon",2000,0
"55569","Cape Verde","Central African Republic",2000,0
"55570","Cape Verde","Chad",2000,0
"55571","Cape Verde","Congo",2000,0
"55572","Cape Verde","Democratic Republic of the Congo",2000,0
"55573","Cape Verde","Uganda",2000,0
"55574","Cape Verde","Kenya",2000,0
"55575","Cape Verde","Tanzania",2000,0
"55576","Cape Verde","Burundi",2000,0
"55577","Cape Verde","Rwanda",2000,0
"55578","Cape Verde","Somalia",2000,NA
"55579","Cape Verde","Djibouti",2000,NA
"55580","Cape Verde","Ethiopia",2000,NA
"55581","Cape Verde","Eritrea",2000,NA
"55582","Cape Verde","Angola",2000,0.04
"55583","Cape Verde","Mozambique",2000,0.02
"55584","Cape Verde","Zambia",2000,NA
"55585","Cape Verde","Zimbabwe",2000,0.02
"55586","Cape Verde","Malawi",2000,NA
"55587","Cape Verde","South Africa",2000,0.06
"55588","Cape Verde","Namibia",2000,NA
"55589","Cape Verde","Lesotho",2000,NA
"55590","Cape Verde","Botswana",2000,NA
"55591","Cape Verde","Swaziland",2000,NA
"55592","Cape Verde","Madagascar",2000,0
"55593","Cape Verde","Comoros",2000,0
"55594","Cape Verde","Mauritius",2000,0
"55595","Cape Verde","Seychelles",2000,NA
"55596","Cape Verde","Morocco",2000,0.04
"55597","Cape Verde","Algeria",2000,0.02
"55598","Cape Verde","Tunisia",2000,0
"55599","Cape Verde","Libya",2000,NA
"55600","Cape Verde","Sudan",2000,NA
"55601","Cape Verde","Iran",2000,NA
"55602","Cape Verde","Turkey",2000,0
"55603","Cape Verde","Iraq",2000,0
"55604","Cape Verde","Egypt",2000,0
"55605","Cape Verde","Syria",2000,0
"55606","Cape Verde","Lebanon",2000,0.02
"55607","Cape Verde","Jordan",2000,0
"55608","Cape Verde","Israel",2000,0
"55609","Cape Verde","Saudi Arabia",2000,0
"55610","Cape Verde","Yemen",2000,0
"55611","Cape Verde","Kuwait",2000,NA
"55612","Cape Verde","Bahrain",2000,NA
"55613","Cape Verde","Qatar",2000,NA
"55614","Cape Verde","United Arab Emirates",2000,NA
"55615","Cape Verde","Oman",2000,NA
"55616","Cape Verde","Afghanistan",2000,NA
"55617","Cape Verde","Turkmenistan",2000,NA
"55618","Cape Verde","Tajikistan",2000,NA
"55619","Cape Verde","Kyrgyzstan",2000,NA
"55620","Cape Verde","Uzbekistan",2000,NA
"55621","Cape Verde","Kazakhstan",2000,0
"55622","Cape Verde","China",2000,0
"55623","Cape Verde","Mongolia",2000,0
"55624","Cape Verde","Taiwan",2000,0
"55625","Cape Verde","North Korea",2000,0
"55626","Cape Verde","South Korea",2000,0
"55627","Cape Verde","Japan",2000,0
"55628","Cape Verde","India",2000,0
"55629","Cape Verde","Bhutan",2000,NA
"55630","Cape Verde","Pakistan",2000,0
"55631","Cape Verde","Bangladesh",2000,0
"55632","Cape Verde","Myanmar",2000,0
"55633","Cape Verde","Sri Lanka",2000,0
"55634","Cape Verde","Maldives",2000,NA
"55635","Cape Verde","Nepal",2000,NA
"55636","Cape Verde","Thailand",2000,0.14
"55637","Cape Verde","Cambodia",2000,NA
"55638","Cape Verde","Laos",2000,NA
"55639","Cape Verde","Vietnam",2000,0
"55640","Cape Verde","Malaysia",2000,0.01
"55641","Cape Verde","Singapore",2000,0
"55642","Cape Verde","Brunei",2000,NA
"55643","Cape Verde","Philippines",2000,0.32
"55644","Cape Verde","Indonesia",2000,0.96
"55645","Cape Verde","Australia",2000,0
"55646","Cape Verde","Papua New Guinea",2000,0
"55647","Cape Verde","New Zealand",2000,0
"55648","Cape Verde","Vanuatu",2000,NA
"55649","Cape Verde","Solomon Islands",2000,NA
"55650","Cape Verde","Kiribati",2000,0
"55651","Cape Verde","Tuvalu",2000,NA
"55652","Cape Verde","Fiji",2000,0
"55653","Cape Verde","Tonga",2000,0
"55654","Cape Verde","Nauru",2000,0
"55655","Cape Verde","Marshall Islands",2000,NA
"55656","Cape Verde","Palau",2000,NA
"55657","Cape Verde","Federated States of Micronesia",2000,NA
"55658","Cape Verde","Samoa",2000,NA
"55659","Sao Tome and Principe","United States of America",2000,0.5
"55660","Sao Tome and Principe","Canada",2000,0.91
"55661","Sao Tome and Principe","Bahamas",2000,NA
"55662","Sao Tome and Principe","Cuba",2000,NA
"55663","Sao Tome and Principe","Haiti",2000,NA
"55664","Sao Tome and Principe","Dominican Republic",2000,0.07
"55665","Sao Tome and Principe","Jamaica",2000,NA
"55666","Sao Tome and Principe","Trinidad and Tobago",2000,0
"55667","Sao Tome and Principe","Barbados",2000,0
"55668","Sao Tome and Principe","Dominica",2000,NA
"55669","Sao Tome and Principe","Grenada",2000,0
"55670","Sao Tome and Principe","St. Lucia",2000,0
"55671","Sao Tome and Principe","St. Vincent and the Grenadines",2000,0
"55672","Sao Tome and Principe","Antigua & Barbuda",2000,NA
"55673","Sao Tome and Principe","St. Kitts and Nevis",2000,NA
"55674","Sao Tome and Principe","Mexico",2000,0
"55675","Sao Tome and Principe","Belize",2000,NA
"55676","Sao Tome and Principe","Guatemala",2000,NA
"55677","Sao Tome and Principe","Honduras",2000,NA
"55678","Sao Tome and Principe","El Salvador",2000,0
"55679","Sao Tome and Principe","Nicaragua",2000,NA
"55680","Sao Tome and Principe","Costa Rica",2000,0
"55681","Sao Tome and Principe","Panama",2000,NA
"55682","Sao Tome and Principe","Colombia",2000,0
"55683","Sao Tome and Principe","Venezuela",2000,NA
"55684","Sao Tome and Principe","Guyana",2000,NA
"55685","Sao Tome and Principe","Suriname",2000,NA
"55686","Sao Tome and Principe","Ecuador",2000,0
"55687","Sao Tome and Principe","Peru",2000,0
"55688","Sao Tome and Principe","Brazil",2000,0.01
"55689","Sao Tome and Principe","Bolivia",2000,0
"55690","Sao Tome and Principe","Paraguay",2000,NA
"55691","Sao Tome and Principe","Chile",2000,NA
"55692","Sao Tome and Principe","Argentina",2000,0
"55693","Sao Tome and Principe","Uruguay",2000,NA
"55694","Sao Tome and Principe","United Kingdom",2000,0.01
"55695","Sao Tome and Principe","Ireland",2000,0
"55696","Sao Tome and Principe","Netherlands",2000,2.34
"55697","Sao Tome and Principe","Belgium",2000,0.25
"55698","Sao Tome and Principe","Luxembourg",2000,0
"55699","Sao Tome and Principe","France",2000,0.03
"55700","Sao Tome and Principe","Monaco",2000,NA
"55701","Sao Tome and Principe","Liechtenstein",2000,NA
"55702","Sao Tome and Principe","Switzerland",2000,0.12
"55703","Sao Tome and Principe","Spain",2000,0.18
"55704","Sao Tome and Principe","Andorra",2000,NA
"55705","Sao Tome and Principe","Portugal",2000,8.02
"55706","Sao Tome and Principe","Germany",2000,0.18
"55707","Sao Tome and Principe","Poland",2000,0.14
"55708","Sao Tome and Principe","Austria",2000,0
"55709","Sao Tome and Principe","Hungary",2000,0
"55710","Sao Tome and Principe","Czech Republic",2000,0.03
"55711","Sao Tome and Principe","Slovakia",2000,0
"55712","Sao Tome and Principe","Italy",2000,0.84
"55713","Sao Tome and Principe","San Marino",2000,NA
"55714","Sao Tome and Principe","Malta",2000,0
"55715","Sao Tome and Principe","Albania",2000,NA
"55716","Sao Tome and Principe","Macedonia",2000,0.02
"55717","Sao Tome and Principe","Croatia",2000,NA
"55718","Sao Tome and Principe","Yugoslavia",2000,NA
"55719","Sao Tome and Principe","Bosnia and Herzegovina",2000,NA
"55720","Sao Tome and Principe","Slovenia",2000,0
"55721","Sao Tome and Principe","Greece",2000,0
"55722","Sao Tome and Principe","Cyprus",2000,0
"55723","Sao Tome and Principe","Bulgaria",2000,0
"55724","Sao Tome and Principe","Moldova",2000,NA
"55725","Sao Tome and Principe","Romania",2000,0.01
"55726","Sao Tome and Principe","Russia",2000,0
"55727","Sao Tome and Principe","Estonia",2000,0
"55728","Sao Tome and Principe","Latvia",2000,0
"55729","Sao Tome and Principe","Lithuania",2000,0
"55730","Sao Tome and Principe","Ukraine",2000,0
"55731","Sao Tome and Principe","Belarus",2000,NA
"55732","Sao Tome and Principe","Armenia",2000,NA
"55733","Sao Tome and Principe","Georgia",2000,NA
"55734","Sao Tome and Principe","Azerbaijan",2000,NA
"55735","Sao Tome and Principe","Finland",2000,0.06
"55736","Sao Tome and Principe","Sweden",2000,0
"55737","Sao Tome and Principe","Norway",2000,0
"55738","Sao Tome and Principe","Denmark",2000,1.54
"55739","Sao Tome and Principe","Iceland",2000,0
"55740","Sao Tome and Principe","Cape Verde",2000,0
"55741","Sao Tome and Principe","Guinea-Bissau",2000,0
"55742","Sao Tome and Principe","Equatorial Guinea",2000,NA
"55743","Sao Tome and Principe","Gambia",2000,NA
"55744","Sao Tome and Principe","Mali",2000,NA
"55745","Sao Tome and Principe","Senegal",2000,NA
"55746","Sao Tome and Principe","Benin",2000,0
"55747","Sao Tome and Principe","Mauritania",2000,NA
"55748","Sao Tome and Principe","Niger",2000,NA
"55749","Sao Tome and Principe","Ivory Coast",2000,0
"55750","Sao Tome and Principe","Guinea",2000,0
"55751","Sao Tome and Principe","Burkina Faso",2000,0
"55752","Sao Tome and Principe","Liberia",2000,0
"55753","Sao Tome and Principe","Sierra Leone",2000,NA
"55754","Sao Tome and Principe","Ghana",2000,0
"55755","Sao Tome and Principe","Togo",2000,0
"55756","Sao Tome and Principe","Cameroon",2000,0
"55757","Sao Tome and Principe","Nigeria",2000,0
"55758","Sao Tome and Principe","Gabon",2000,0.01
"55759","Sao Tome and Principe","Central African Republic",2000,NA
"55760","Sao Tome and Principe","Chad",2000,NA
"55761","Sao Tome and Principe","Congo",2000,0.01
"55762","Sao Tome and Principe","Democratic Republic of the Congo",2000,NA
"55763","Sao Tome and Principe","Uganda",2000,0.74
"55764","Sao Tome and Principe","Kenya",2000,0
"55765","Sao Tome and Principe","Tanzania",2000,0
"55766","Sao Tome and Principe","Burundi",2000,0
"55767","Sao Tome and Principe","Rwanda",2000,NA
"55768","Sao Tome and Principe","Somalia",2000,0
"55769","Sao Tome and Principe","Djibouti",2000,NA
"55770","Sao Tome and Principe","Ethiopia",2000,NA
"55771","Sao Tome and Principe","Eritrea",2000,NA
"55772","Sao Tome and Principe","Angola",2000,0
"55773","Sao Tome and Principe","Mozambique",2000,0
"55774","Sao Tome and Principe","Zambia",2000,0.01
"55775","Sao Tome and Principe","Zimbabwe",2000,0.03
"55776","Sao Tome and Principe","Malawi",2000,NA
"55777","Sao Tome and Principe","South Africa",2000,0
"55778","Sao Tome and Principe","Namibia",2000,NA
"55779","Sao Tome and Principe","Lesotho",2000,NA
"55780","Sao Tome and Principe","Botswana",2000,NA
"55781","Sao Tome and Principe","Swaziland",2000,NA
"55782","Sao Tome and Principe","Madagascar",2000,0
"55783","Sao Tome and Principe","Comoros",2000,NA
"55784","Sao Tome and Principe","Mauritius",2000,0
"55785","Sao Tome and Principe","Seychelles",2000,NA
"55786","Sao Tome and Principe","Morocco",2000,NA
"55787","Sao Tome and Principe","Algeria",2000,0
"55788","Sao Tome and Principe","Tunisia",2000,0
"55789","Sao Tome and Principe","Libya",2000,NA
"55790","Sao Tome and Principe","Sudan",2000,NA
"55791","Sao Tome and Principe","Iran",2000,NA
"55792","Sao Tome and Principe","Turkey",2000,1.77
"55793","Sao Tome and Principe","Iraq",2000,NA
"55794","Sao Tome and Principe","Egypt",2000,0
"55795","Sao Tome and Principe","Syria",2000,NA
"55796","Sao Tome and Principe","Lebanon",2000,0.01
"55797","Sao Tome and Principe","Jordan",2000,NA
"55798","Sao Tome and Principe","Israel",2000,NA
"55799","Sao Tome and Principe","Saudi Arabia",2000,NA
"55800","Sao Tome and Principe","Yemen",2000,0
"55801","Sao Tome and Principe","Kuwait",2000,NA
"55802","Sao Tome and Principe","Bahrain",2000,0
"55803","Sao Tome and Principe","Qatar",2000,NA
"55804","Sao Tome and Principe","United Arab Emirates",2000,NA
"55805","Sao Tome and Principe","Oman",2000,NA
"55806","Sao Tome and Principe","Afghanistan",2000,NA
"55807","Sao Tome and Principe","Turkmenistan",2000,NA
"55808","Sao Tome and Principe","Tajikistan",2000,NA
"55809","Sao Tome and Principe","Kyrgyzstan",2000,NA
"55810","Sao Tome and Principe","Uzbekistan",2000,NA
"55811","Sao Tome and Principe","Kazakhstan",2000,NA
"55812","Sao Tome and Principe","China",2000,0
"55813","Sao Tome and Principe","Mongolia",2000,NA
"55814","Sao Tome and Principe","Taiwan",2000,0.000389
"55815","Sao Tome and Principe","North Korea",2000,NA
"55816","Sao Tome and Principe","South Korea",2000,0.16
"55817","Sao Tome and Principe","Japan",2000,0.53
"55818","Sao Tome and Principe","India",2000,0
"55819","Sao Tome and Principe","Bhutan",2000,NA
"55820","Sao Tome and Principe","Pakistan",2000,NA
"55821","Sao Tome and Principe","Bangladesh",2000,NA
"55822","Sao Tome and Principe","Myanmar",2000,NA
"55823","Sao Tome and Principe","Sri Lanka",2000,NA
"55824","Sao Tome and Principe","Maldives",2000,NA
"55825","Sao Tome and Principe","Nepal",2000,NA
"55826","Sao Tome and Principe","Thailand",2000,0.04
"55827","Sao Tome and Principe","Cambodia",2000,NA
"55828","Sao Tome and Principe","Laos",2000,NA
"55829","Sao Tome and Principe","Vietnam",2000,0
"55830","Sao Tome and Principe","Malaysia",2000,0.02
"55831","Sao Tome and Principe","Singapore",2000,NA
"55832","Sao Tome and Principe","Brunei",2000,NA
"55833","Sao Tome and Principe","Philippines",2000,0.6
"55834","Sao Tome and Principe","Indonesia",2000,0.07
"55835","Sao Tome and Principe","Australia",2000,0
"55836","Sao Tome and Principe","Papua New Guinea",2000,0
"55837","Sao Tome and Principe","New Zealand",2000,0
"55838","Sao Tome and Principe","Vanuatu",2000,NA
"55839","Sao Tome and Principe","Solomon Islands",2000,NA
"55840","Sao Tome and Principe","Kiribati",2000,NA
"55841","Sao Tome and Principe","Tuvalu",2000,NA
"55842","Sao Tome and Principe","Fiji",2000,NA
"55843","Sao Tome and Principe","Tonga",2000,NA
"55844","Sao Tome and Principe","Nauru",2000,NA
"55845","Sao Tome and Principe","Marshall Islands",2000,NA
"55846","Sao Tome and Principe","Palau",2000,NA
"55847","Sao Tome and Principe","Federated States of Micronesia",2000,NA
"55848","Sao Tome and Principe","Samoa",2000,NA
"55849","Guinea-Bissau","United States of America",2000,0.5
"55850","Guinea-Bissau","Canada",2000,0
"55851","Guinea-Bissau","Bahamas",2000,0
"55852","Guinea-Bissau","Cuba",2000,0
"55853","Guinea-Bissau","Haiti",2000,NA
"55854","Guinea-Bissau","Dominican Republic",2000,0
"55855","Guinea-Bissau","Jamaica",2000,0
"55856","Guinea-Bissau","Trinidad and Tobago",2000,0
"55857","Guinea-Bissau","Barbados",2000,0
"55858","Guinea-Bissau","Dominica",2000,NA
"55859","Guinea-Bissau","Grenada",2000,NA
"55860","Guinea-Bissau","St. Lucia",2000,NA
"55861","Guinea-Bissau","St. Vincent and the Grenadines",2000,0
"55862","Guinea-Bissau","Antigua & Barbuda",2000,NA
